"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-icon href","text-ellipsis","listing-card--owner-info__firm-name","he-lazy-image src 2","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-arnavutkoy-anadolu-kiralik/daire/163115-124","35","26.000","08-03-2026","Kiralık Daire","3 +
                          1","135 m²","6
                        Yaşında","1. Kat","Fastyapdan Arnavutköy Anadolu Mh Kiralık 3+1 Arakat Daire","İstanbul / Arnavutköy / Anadolu Mah.","https://www.hepsiemlak.com/emlak-ofisi/fastyap-163115","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Fastyap","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Cihan
          Şit"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-ataturk-kiralik/daire/165607-13","16","35.000","08-02-2026","Kiralık Daire","2 +
                          1","102 m²","Sıfır Bina","1. Kat","Hilal Hill 2.Etap'da 2+1 Kiralık Sıfır Daire Fırsatı !","İstanbul / Büyükçekmece / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-kiralik/daire/165469-8","24","86.900","13-02-2026","Kiralık Daire","3 +
                          1","157 m²","6
                        Yaşında","1. Kat","Ayça'da Tema İstanbul Kısa Katlı Blokta Kiralık 3+1 157m2 Güncel","İstanbul / Küçükçekmece / Atakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayca-gayrimenkul-bosphorus-city-165469","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Ayça Gayrimenkul Bosphorus City","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/2845-4430","35","150.000","01-03-2026","Kiralık Daire","3 +
                          1","140 m²","31
                        Yaşında","5. Kat","Size Özel Etiler Profesörler Sitesinde,Şömineli,Otoparklı,3.5+1","İstanbul / Beşiktaş / Etiler Mah.","https://www.hepsiemlak.com/emlak-ofisi/size-ozel-emlak-2845","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Size Özel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/141464-483","47","98.000","28-02-2026","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","6. Kat","Turyap'tan Suadiye Kavisli'de Geniş Kullanışlı Ara Kat Sıfır 3+1","İstanbul / Kadıköy / Suadiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-acarlar-kiralik/daire/1999-4613","35","157.500","06-03-2026","Kiralık Daire","3 +
                          1","130 m²","2
                        Yaşında","2. Kat","Mesa Park Orman 2 De 3+1 Ara Katta Ön Cephe Boş Daire","İstanbul / Beykoz / Acarlar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-harmandere-kiralik/daire/42003-7203","37","38.000","22-02-2026","Kiralık Daire","2 +
                          1","88 m²","12
                        Yaşında","4. Kat","Pendik Kurtköy Harmandere Vıaport Houses&suıtes'te Kiralık 2+1 Arakat Daire","İstanbul / Pendik / Harmandere Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-gold-42003","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Gold","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/164392-51","31","34.500","16-02-2026","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","Bahçe Katı","Ataşehir İnönü Mah. Kiralık 2+1daire Üniversite Ye Komşu","İstanbul / Ataşehir / İnönü Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/145406-345","15","68.000","24-02-2026","Kiralık Daire","1 +
                          1","84 m²","9
                        Yaşında","13. Kat","Ağaoğlu Maslak 1453 1+1 Eşyalı Kiralık Daire / Kapalı Balkonlu","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/m-metrekare-gayrimenkul-145406","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","M² Metrekare Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-fatih-aksemsettin-kiralik/daire/145415-15","21","19.000","06-03-2026","Kiralık Daire","1 +
                          1","65 m²","45
                        Yaşında","3. Kat","Fatihte Kiralık 1+1 Daire Kat 1","İstanbul / Fatih / Akşemsettin Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/145644-167","60","275.000","17-02-2026","Kiralık Daire","2 +
                          1","250 m²","60
                        Yaşında","6. Kat","Nişantaşı Boğaz Manzaralı 2 Teraslı 250 M² Eşyalı Kiralık Daire","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/nisantasi-partners-realty-145644","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Nişantaşı Partners Realty","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turgay
          Kurt"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/165714-9","35","95.000","04-03-2026","Kiralık Daire","3 +
                          1","125 m²","Sıfır Bina","1. Kat","Ömür Plaza Arkası Çalışlar'a Yakın Asansörlü K.Otopark Sıfır 3+1","İstanbul / Bahçelievler / Bahçelievler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-pendik-kaynarca-kiralik/daire/109495-2372","40","90.000","16-02-2026","Kiralık Daire","4 +
                          1","200 m²","20
                        Yaşında","4. Kat","Pendik Denizpark Sitesinde Deniz Manzaralı Geniş 4+1 Kiralık","İstanbul / Pendik / Kaynarca Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-guvercintepe-kiralik/daire/123075-4868","27","40.000","03-03-2026","Kiralık Daire","3 +
                          1","125 m²","Sıfır Bina","11. Kat","Kayapark Sakura Evleri 7/24 Güvenlikli Sıfır 3+1 Kiralık Daire","İstanbul / Başakşehir / Güvercintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-123075/cemil-arabaci-3563337","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/3/3/6/5/3/fe596453-1cf1-4e23-8378-ab35f4271539.jpg","","","Kw Platin","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/7/0/3/2/1/f5c9770c-6f72-409f-b59c-f581cf63254f.jpg","Cemil
          Arabacı"
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/residence/2033-4395","27","44.000","10-02-2026","Kiralık Residence","1 +
                          1","65 m²","5
                        Yaşında","16. Kat","Asistanbul Resıdence 1+1 Taşınmaya Hazır Boş Daire Kaya A.Ş","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-emlak-insaat-as-2033/yalcin-kaya-2033","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/3/0/2/0/0/5a1cb885-f0bd-4e76-86de-792ebea7fef2.jpg","","","Kaya Emlak İnşaat A.Ş.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/3/0/2/0/0/4662e9fd-336e-4894-baf2-f40788db63e6.jpg","Yalçın
          Kaya"
"https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/daire/4387-1692","27","60.000","07-02-2026","Kiralık Daire","3 +
                          1","279 m²","60
                        Yaşında","En Üst Kat","Büyükadada  Gökhandan  Denz. Klübü Arkasında ,Büyük Teraslı   Müstakil  Gibi Manzaralı ,  3+1 Daire","İstanbul / Adalar / Maden Mah.","https://www.hepsiemlak.com/emlak-ofisi/gokhan-emlak-4387","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/3/4/0/0/4bcb0e30-7123-4497-9d51-f218be5fa294.jpg","","","Gökhan Emlak","",""
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/daire/2572-4054","23","62.000","21-02-2026","Kiralık Daire","2 +
                          1","71 m²","Sıfır Bina","2. Kat","Çengelköy Meydan Konut&avm Projesinde Konuta Ve Ofise Uygun Ara","İstanbul / Üsküdar / Çengelköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-fatih-kiralik/daire/32364-587","23","35.000","24-02-2026","Kiralık Daire","3 +
                          1","120 m²","11
                        Yaşında","4. Kat","Esenyurt Garden City 3.Etap 3+1 Kiralık Daire(kat Yüksekliği 14","İstanbul / Esenyurt / Fatih Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/80253-987","11","25.000","01-03-2026","Kiralık Daire","Stüdyo","40 m²","30
                        Yaşında","3. Kat","Kadıköy Osmanağa'da Halitağa Caddesi Yakını Kiralık Stüdyo Daire","İstanbul / Kadıköy / Osmanağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/77929-3336","22","75.000","07-03-2026","Kiralık Daire","3 +
                          1","170 m²","28
                        Yaşında","2. Kat","Eliz’den Masrafsız & Full Yenilenmiş  Prestijli Lokasyon  Asansörlü","İstanbul / Beşiktaş / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/eliz-gayrimenkul-77929","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Eliz Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-fevzi-cakmak-kiralik/daire/70388-5367","22","26.000","07-03-2026","Kiralık Daire","1 +
                          1","55 m²","13
                        Yaşında","Yüksek Giriş","Başokur'dan Bahçelievler Yenibosna Metro Metrobüse Yakın","İstanbul / Bahçelievler / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/basokur-gayrimenkul-yatirim-danismanligi-70388/ali-basokur-1339129","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Başokur Gayrimenkul Yatırım Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ali
          Başokur"
"https://www.hepsiemlak.com/istanbul-sisli-ferikoy-kiralik/daire/47576-1111","11","28.000","07-03-2026","Kiralık Daire","3 +
                          1","100 m²","25
                        Yaşında","2. Kat","Feriköy Duygu Çık Sk 3 + 1 Balkonlu Kat 2 Temiz Daire","İstanbul / Şişli / Feriköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/88546-4795","31","25.500","05-03-2026","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","Yüksek Giriş","Yeditepe Üni Çok Yakın Arakatta Kiralık 1+1 Eşyalı Daire","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Emlak Store Ataşehir","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emlak Store
          Ataşehir"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/128114-148","34","44.000","25-02-2026","Kiralık Daire","3 +
                          1","130 m²","21
                        Yaşında","1. Kat","Kağıthane Hamidiye Mh. Atlas Ünv. Yakın Sitede 3+1 Kiralık Daire","İstanbul / Kağıthane / Hamidiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/daire/1757-4326","34","250.000","25-02-2026","Kiralık Daire","4 +
                          0","240 m²","31
                        Yaşında","Giriş Katı","Etiler Alkent'te 4+1 Bahçe Dubleksi Kiralık Daire","İstanbul / Beşiktaş / Akat Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-alkent-1757/n-rabia-acar-904152","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Alkent","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","N Rabia
          Acar"
"https://www.hepsiemlak.com/istanbul-bakirkoy-atakoy-7-8-9-10-kisim-kiralik/residence/4245-10879","34","40.000","22-02-2026","Kiralık Residence","1 +
                          1","55 m²","8
                        Yaşında","6. Kat","Ataköy Nef22 | Ofis Ve Konut Kullanımına Uygun | Ferah 1+1","İstanbul / Bakırköy / Ataköy 7-8-9-10. Kısım Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-platin-4245/hayrullah-sekerci-2852282","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Kw Platin","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hayrullah
          Şekerci"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-pinartepe-kiralik/daire/3089-9625","34","53.000","20-02-2026","Kiralık Daire","5 +
                          2","275 m²","6
                        Yaşında","4. Kat","Büyükçekmece Butik Site İçinde 5+2 Deniz Manzaralı Dubleks","İstanbul / Büyükçekmece / Pınartepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-arnavutkoy-kiralik/daire/6485-6444","34","80.000","14-02-2026","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","2. Kat","Arnavutköy'de Boyalıköşk Mevkiinde,Manzaralı, 80 M2, 2+1 Ara Kat","İstanbul / Beşiktaş / Arnavutköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/secretives-real-estate-arnavutkoy-6485/esra-caliskan-6485","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Secretıves Real Estate / Arnavutköy","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Esra
          Çalışkan"
"https://www.hepsiemlak.com/istanbul-kadikoy-hasanpasa-kiralik/daire/7652-190388","34","65.000","10-02-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","4. Kat","Hasanpaşa Merkezde Her Ulaşıma Yakın 2+1 Sıfır Loft Dublex","İstanbul / Kadıköy / Hasanpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/aktuel-bagdat-7652","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Aktüel Bağdat","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/31111-6335","9","65.000","05-03-2026","Kiralık Daire","3 +
                          1","100 m²","57
                        Yaşında","1. Kat","Etiler Uçaksavar’da Doğa İçinde Huzurlu 3+1 | Metroya Komşu & Otoparklı","İstanbul / Beşiktaş / Etiler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-cevizli-kiralik/daire/63250-32796","29","26.500","02-03-2026","Kiralık Daire","Stüdyo","43 m²","11
                        Yaşında","17. Kat","Maltepe Deluxia Dragos Kiralık Yüksek Katta Balkonlu1+0","İstanbul / Maltepe / Cevizli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/73540-11819","26","33.000","06-03-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","Çatı Katı","Yeditepe Ünv.Çok Yakın 7/24 Güvenlikli Sitede Full Eşyalı 2+1","İstanbul / Ataşehir / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/asia-emlak-73540","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Asıa Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/66277-4246","51","50.000","04-03-2026","Kiralık Daire","2 +
                          1","105 m²","66
                        Yaşında","1. Kat","Taksim Gümüşsuyu Kiralık 2+1 Daire For Rent Apartment Near Metro","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-inonu-kiralik/daire/114218-3208","37","55.000","05-03-2026","Kiralık Daire","3 +
                          2","150 m²","Sıfır Bina","3. Kat","İstanbul House'dan Bağcılar'da Sıfır 3+2 Dubleks Daire","İstanbul / Bağcılar / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-house-114218","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","İstanbul House","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-guzeltepe-kiralik/daire/150747-464","23","42.500","05-03-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","1. Kat","Eyüpsultan Güzeltepe Mah Metro Yakın Haliç Üni Yakın Eşyalı 2+1","İstanbul / Eyüpsultan / Güzeltepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Safir Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/104215-1777","35","52.000","05-03-2026","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","2. Kat","Bostancı’da Metro Ve Marmaray'a Yakın Kiralık 2+1 Daire","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-zen-104215","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Coldwell Banker Zen","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/11217-10063","40","220.000","04-03-2026","Kiralık Villa","5 +
                          1","350 m²","20
                        Yaşında","","Zekeriyaköy De Bakımlı Garanti Koza 5 Tipi Villası","İstanbul / Sarıyer / Zekeriyaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Ahenk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-visnezade-kiralik/daire/128764-2094","36","60.000","06-03-2026","Kiralık Daire","2 +
                          1","90 m²","40
                        Yaşında","1. Kat","Erkutun'dan Teşvikiye Hüsrevgerede Cd. Paraleli, Armani Rezidans Cepheli, Eşyalı, 2+1 Kiralık Daire","İstanbul / Beşiktaş / Vişnezade Mah.","https://www.hepsiemlak.com/emlak-ofisi/erkutun-128764/a-umit-erkutun-3231064","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/6/0/1/3/2/3/f0d6f102-f3c8-4bde-965e-78d938833816.jpg","","","Erkutun","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/8/2/1/9d27a4f8-50ea-46f5-907b-e84d38345d0b.JPG","A. Ümit
          Erkutun"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/16506-2570","10","20.000","02-03-2026","Kiralık Daire","1 +
                          1","55 m²","25
                        Yaşında","Giriş Katı","Elmas Emlaktan Temiz Kiralık Daire","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/elmas-emlak-mecidiyekoy-16506","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/5/6/1/0/711b3cbe-965e-42cc-ae37-e21b74743f0e.jpg","","","Elmas Emlak Mecidiyeköy","",""
"https://www.hepsiemlak.com/istanbul-fatih-cerrahpasa-kiralik/mustakil-ev/162275-87","11","20.000","04-03-2026","Kiralık Müstakil Ev","1 +
                          1","65 m²","55
                        Yaşında","","Öz Şirin Emlaktan Fatih Alipaşada Kiralık Kombili Bahçeli Bir Oda Salon Amerikan Mutfaklı Müstakil E","İstanbul / Fatih / Cerrahpaşa Mah.","","","[object Object]","Hepsiemlak’ta Yeni Üye","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-gokevler-kiralik/daire/113937-72","22","28.000","06-03-2026","Kiralık Daire","2 +
                          1","115 m²","Sıfır Bina","21 ve üzeri","Ödül İstanbul Da Kapalı Mutfak Sıfır","İstanbul / Esenyurt / Gökevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-barbaros-hayrettin-pasa-kiralik/daire/0-46155297","11","5.000","03-03-2026","Kiralık Daire","1 +
                          1","95 m²","15
                        Yaşında","2. Kat","5.500tl Aylık Kiralıkoda ""faturalar Dahil""lüks Eşyalı"" Beylikdüzü Metrobüs Yanı Detaylar Açıklamada","İstanbul / Esenyurt / Barbaros Hayrettin Paşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-cevizlik-kiralik/residence/0-46149906","11","195.000","17-02-2026","Kiralık Residence","2 +
                          1","270 m²","1
                        Yaşında","Ara Kat","Atakoy De Sahibinden Kiralik","İstanbul / Bakırköy / Cevizlik Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/139186-241","11","26.000","07-03-2026","Kiralık Daire","1 +
                          1","75 m²","1
                        Yaşında","Giriş Katı","Kağıthane Celıktepe Kiralık Daire","İstanbul / Kağıthane / Çeliktepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/33575-1944","22","80.000","08-03-2026","Kiralık Daire","2 +
                          1","100 m²","6
                        Yaşında","1. Kat","Adnan Kahveci Bulvarında Çok Geniş Ebeveyn Banyolu 2+1 1ci Kat","İstanbul / Bahçelievler / Bahçelievler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-gurpinar-kiralik/daire/55001-1146","2","30.000","05-03-2026","Kiralık Daire","2 +
                          1","95 m²","15
                        Yaşında","1. Kat","Kiralık 2+1 Müstakil Binada Bahçeli Boş Daire","İstanbul / Beylikdüzü / Gürpınar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-alemdag-kiralik/daire/120150-4234","30","36.000","03-03-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","3. Kat","F-L Emlaktan Çekmeköy Alemdağ Mah İlim Cad. 2+1 Genç Bina","İstanbul / Çekmeköy / Alemdağ Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150/fatih-latif-2741998","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","F-l Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fatih
          Latif"
"https://www.hepsiemlak.com/istanbul-kadikoy-zuhtupasa-kiralik/daire/9386-1142","18","47.000","06-03-2026","Kiralık Daire","3 +
                          1","105 m²","31
                        Yaşında","3. Kat","Zühtüpaşa'da Sahile Yakın Konumda 3+1 Kombili Daire","İstanbul / Kadıköy / Zühtüpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/23180-5973","33","85.000","23-02-2026","Kiralık Daire","2 +
                          1","130 m²","50
                        Yaşında","Kot 2","Levent'in En Güzel Sokağında Full Eşyalı 2+1","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/vizyon-investment-real-estate-23180","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Vizyon İnvestment Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kartal-karliktepe-kiralik/residence/121283-460","33","59.000","19-02-2026","Kiralık Residence","3 +
                          1","115 m²","6
                        Yaşında","8. Kat","Kartal Diamond Residence Deniz Manzaralı 3+1 Kiralık Daire","İstanbul / Kartal / Karlıktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safak-gayrimenkul-121283","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Şafak Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
