"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-icon href","text-ellipsis","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/residence/38492-38999","17","150.000","22-01-2026","Kiralık Residence","2 +
                          1","144 m²","10
                        Yaşında","21 ve üzeri","Spine Tower Yüksek Kat Boğaz Manzaralı Eşyalı-Eşyasız Şık Arakat","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/pozitif-proje-38492/ali-atak-2332388","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","","Pozitif Proje","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/4/8/3/0/745e1a71-b6f5-400c-8a73-2f711ecc10cb.jpg"
"https://www.hepsiemlak.com/istanbul-basaksehir-guvercintepe-kiralik/daire/155292-68","9","20.000","24-02-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","Yüksek Giriş","Zyt Gym 2+1 Yüksek Giriş Daire","İstanbul / Başakşehir / Güvercintepe Mah.","","","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/0-46069857","9","70.000","04-02-2026","Kiralık Daire","2 +
                          1","88 m²","13
                        Yaşında","Giriş Katı","Sahibinden Göktürk Sitede Kiralık Daire","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/1959-752","21","45.000","13-01-2026","Kiralık Daire","2 +
                          2","90 m²","45
                        Yaşında","En Üst Kat","Altıyolda Ferah Daire","İstanbul / Kadıköy / Rasimpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-dumlupinar-kiralik/daire/165411-29","14","25.750","11-02-2026","Kiralık Daire","3 +
                          1","120 m²","26
                        Yaşında","3. Kat","Pendik Dumlupınar Mah 3+1 Kiralık Daire","İstanbul / Pendik / Dumlupınar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-sariyer-rumeli-hisari-kiralik/daire/163740-29","14","40.000","25-02-2026","Kiralık Daire","2 +
                          1","96 m²","26
                        Yaşında","5. Kat","Hisarüstü'nde 2+1 Kiralık Daire | Geniş Teras + 5. Kat","İstanbul / Sarıyer / Rumeli Hisarı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yenikent-kiralik/daire/166509-9","14","23.000","20-02-2026","Kiralık Daire","3 +
                          1","125 m²","31
                        Yaşında","1. Kat","Yenikent Mahallesi 666. Cadde'de Çift Balkonlu Kiralık 3+1 Daire","İstanbul / Esenyurt / Yenikent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/6181-23907","45","33.000","24-02-2026","Kiralık Daire","2 +
                          1","80 m²","18
                        Yaşında","1. Kat","Ataşehir İnönü Mahallesi'nde Metroya Yakın Kiralık 2+1 Daire","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181/zeynep-eke-3290570","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Beta","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-umraniye-istiklal-kiralik/daire/69537-102657","42","65.000","06-03-2026","Kiralık Daire","3 +
                          1","125 m²","5
                        Yaşında","10. Kat","Ümraniye İstiklal De 3+1 Full Eşyalı Mobilyalı Daire---Metroya Yakın---","İstanbul / Ümraniye / İstiklal Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-hacimimi-kiralik/daire/104642-2888","54","86.000","09-02-2026","Kiralık Daire","1 +
                          1","66 m²","6
                        Yaşında","1. Kat","Rental Flat In Galata New Build Furnished Car Parking 1+1","İstanbul / Beyoğlu / Hacımimi Mah.","https://www.hepsiemlak.com/emlak-ofisi/realtyone-property-management-104642/hasan-aydin-2202440","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Realtyone Property Management","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-maltepe-aydinevler-kiralik/daire/3447-22144","60","61.000","10-02-2026","Kiralık Daire","3 +
                          2","160 m²","7
                        Yaşında","4. Kat","Directten Merkezi Konumda, Metroya Yakın, Teraslı, K.Otoparklı, Geniş M2 Dubleks","İstanbul / Maltepe / Aydınevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Direct Realty","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-beylikduzu-baris-kiralik/daire/2954-1850","26","40.000","10-01-2026","Kiralık Daire","3 +
                          1","145 m²","30
                        Yaşında","2. Kat","Beylikdüzü Barış Mah.Metrobüse Yakın Eşyalı Kiralık Daire","İstanbul / Beylikdüzü / Barış Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-15-temmuz-kiralik/daire/149659-183","3","24.000","06-03-2026","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","Bahçe Katı","15 Temmuz Mah Kiralık 2+1 Eşyalı Bahçe Katı","İstanbul / Bağcılar / 15 Temmuz Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaan-emlak-149659","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Kaan Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-sehit-muhtar-kiralik/daire/1863-1801","7","13.500","07-03-2026","Kiralık Daire","Stüdyo","25 m²","40
                        Yaşında","2. Kat","Çorbacı Sokakta Stüdyo Daire","İstanbul / Beyoğlu / Şehit Muhtar Mah.","https://www.hepsiemlak.com/emlak-ofisi/sahin-emlak-1863","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Şahin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/daire/1899-2407","13","42.000","30-01-2026","Kiralık Daire","Stüdyo","47 m²","Sıfır Bina","2. Kat","Küçükyalı Bağdat Cad Yakın Sıfır Binada 1+1 Oturuma Hazır  Kombili Lüks Daire","İstanbul / Maltepe / Küçükyalı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-arnavutkoy-kiralik/daire/63901-2355","13","36.000","27-02-2026","Kiralık Daire","1 +
                          1","70 m²","35
                        Yaşında","Kot 1","Aydın Emlak'tan Arnavutköy'de 1+1 Daire","İstanbul / Beşiktaş / Arnavutköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/aydin-emlak-63901","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Aydın Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8863","11","22.000","04-03-2026","Kiralık Daire","2 +
                          1","72 m²","30
                        Yaşında","2. Kat","Cumhuriyet'te Ulaşım Çarşı Yakın Metro 10dk 2+1 Daire","İstanbul / Sarıyer / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-emlak-78519","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Yaşar Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-kocatepe-kiralik/daire/28373-15281","14","40.000","02-03-2026","Kiralık Daire","2 +
                          1","60 m²","16
                        Yaşında","4. Kat","Talimhane'de Merkezi Konumda Eşyalı 2+1","İstanbul / Beyoğlu / Kocatepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-forever-28373","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Century 21 Forever","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/67376-2248","28","63.000","01-03-2026","Kiralık Daire","1 +
                          1","92 m²","6
                        Yaşında","13. Kat","Divan Bomonti 1+1 Eşyalı Lüks Daire-Sinpaş Yanı☆☆☆","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/plaza-gayrimenkul-67376","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Plaza Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-sururi-mehmet-efendi-kiralik/daire/9378-1715","32","20.000","07-02-2026","Kiralık Daire","2 +
                          1","75 m²","35
                        Yaşında","Bahçe Katı","Beyoğlu Aynalı Çeşmede Bahçeli Kiralık Daire","İstanbul / Beyoğlu / Sururi Mehmet Efendi Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bahcelievler-kiralik/daire/2089-12836","11","35.000","28-02-2026","Kiralık Daire","2 +
                          1","80 m²","5
                        Yaşında","Zemin","Üsküdar Çengelköy Klimalı-Ankastreli 80 M2 2+1 Kiralık Daire","İstanbul / Üsküdar / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-cengelkoy-natoyolu-temsilciligi-2089","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Turyap Çengelköy Natoyolu Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sultangazi-cebeci-kiralik/daire/122381-296","26","21.000","26-02-2026","Kiralık Daire","2 +
                          1","105 m²","3
                        Yaşında","Bahçe Katı","Brn Çelik İnşaat'tan Cebeci Mah Asansörlü 2+1 105 M2 Bahçe Katı!","İstanbul / Sultangazi / Cebeci Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-cevizli-kiralik/daire/9842-6012","26","46.000","01-03-2026","Kiralık Daire","3 +
                          1","130 m²","28
                        Yaşında","1. Kat","Artex'den Fatih Caddesi 3+1 Önü Açık Vasfi Rıza Okulu Karşısı.!","İstanbul / Maltepe / Cevizli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/residence/87876-2218","26","84.000","05-02-2026","Kiralık Residence","2 +
                          1","105 m²","1
                        Yaşında","1. Kat","Seba Nest Rezidans Da Metroya Yakın Mesafede Eşyalı Balkonlu","İstanbul / Kağıthane / Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/residence/4355-136539","34","65.000","08-03-2026","Kiralık Residence","1 +
                          1","90 m²","12
                        Yaşında","10. Kat","Dragos Dap Royal'de 90m2 Kısmi Manzaralı 2 Balkonlu Kiralık 1+1","İstanbul / Kartal / Kordonboyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","","","Realty World Czm Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-13214","36","22.000","04-03-2026","Kiralık Daire","2 +
                          1","80 m²","29
                        Yaşında","Yüksek Giriş","Caddeye Yakın,   2+1 Giriş Kat,     4.Levent Metroya(m2) Yürüme 20dk","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/2/8/1/1/92ca2b2d-4b9f-4eee-98df-a5e274aa6627.jpg","","","Adige İnşaat Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-bagcilar-kemalpasa-kiralik/daire/164742-594","17","19.000","28-02-2026","Kiralık Daire","1 +
                          1","80 m²","21
                        Yaşında","4. Kat","Efor Çok'tan Kemalpaşa'da 1+1 Kiralık Temiz Daire","İstanbul / Bağcılar / Kemalpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/efor-cok-gayrimenkul-164742","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/7/4/6/1/2c61588e-9c0d-463f-b170-0909f8714790.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Efor Çok Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-umraniye-tatlisu-kiralik/daire/27431-11628","60","60.000","27-02-2026","Kiralık Daire","2 +
                          1","109 m²","1
                        Yaşında","6. Kat","Cuente Elıte’te Prestıjlı Bir Yaşam 2+1 Akıllı Ev Merkezı Konum Kiralık Daire","İstanbul / Ümraniye / Tatlısu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sonuc-27431","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Sonuç","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-umraniye-istiklal-kiralik/daire/2986-17172","37","35.000","26-02-2026","Kiralık Daire","2 +
                          1","100 m²","11
                        Yaşında","2. Kat","Ümraniye İstiklal Mahallesin'de Geniş 2+1 Kiralık Daire","İstanbul / Ümraniye / İstiklal Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Remax Enjoy","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-tuzla-aydintepe-kiralik/daire/158773-127","33","36.000","26-02-2026","Kiralık Daire","2 +
                          1","105 m²","Sıfır Bina","6. Kat","Deniz Manzaralı Geniş Ve Ferah Kullanım Sıfır Daire","İstanbul / Tuzla / Aydıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/homeland-real-estate-158773","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Homeland Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/1994-3365","51","55.000","28-02-2026","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","3. Kat","Sarıyer Tarabya Bakımlı Sıfırlanmış Bina 3.Kat Daire","İstanbul / Sarıyer / Tarabya Mah.","https://www.hepsiemlak.com/emlak-ofisi/ugur-soydan-emlak-borsasi-1994","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Uğur Soydan Emlak Borsası","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/136790-104","8","28.000","06-03-2026","Kiralık Daire","2 +
                          1","80 m²","21
                        Yaşında","4. Kat","Şişli Feriköy'de Kiralık Daire","İstanbul / Şişli / Paşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/6738-20493","25","100.000","01-03-2026","Kiralık Daire","4 +
                          1","180 m²","Sıfır Bina","4. Kat","360 Marine Deniz Ve Peyzaj Cephe Kiralık 4+1 Daire","İstanbul / Tuzla / İstasyon Mah.","https://www.hepsiemlak.com/emlak-ofisi/era-joy-6738","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Era Joy","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-sinanpasa-kiralik/daire/153354-22","11","30.000","13-02-2026","Kiralık Daire","Stüdyo","50 m²","31
                        Yaşında","4. Kat","Kahvaltıcılar Sokağında 1+0 Eşyalı Faturalar Dahil Kiralık","İstanbul / Beşiktaş / Sinanpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/158863-112","11","30.000","13-02-2026","Kiralık Daire","1 +
                          1","67 m²","13
                        Yaşında","Bahçe Katı","Dumankaya Minimal Yazlık Tadında Bahçe Katı Eşyalı Kiralık 1+1","İstanbul / Pendik / Yenişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-granat-gayrimenkul-158863","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Century 21 Granat Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-1-kisim-kiralik/daire/167147-36","34","58.000","05-03-2026","Kiralık Daire","2 +
                          1","115 m²","5
                        Yaşında","2. Kat","Bahçeşehir Atmaca'da Kiralık 2+1","İstanbul / Başakşehir / Bahçeşehir 1. Kısım Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-inonu-kiralik/daire/32364-581","27","20.000","23-02-2026","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","3. Kat","Esenyurt İnönü Mahallesi 2+1 Kiralık Daire","İstanbul / Esenyurt / İnönü Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kalyoncu-kullugu-kiralik/daire/35489-1444","6","17.500","22-02-2026","Kiralık Daire","Stüdyo","11 m²","40
                        Yaşında","Kot 1","Beyoğlu / Furnished Rental Studio Inc Bills / Eşyalı Fatura Dahil Kiralık Stüdyo","İstanbul / Beyoğlu / Kalyoncu Kulluğu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-finanskent-kiralik/daire/13567-7723","12","35.000","29-01-2026","Kiralık Daire","Stüdyo","70 m²","7
                        Yaşında","4. Kat","Nova'dan Finans Merkezi Sarphan Finas'ta 1+0 Balkonlu Eşyalı","İstanbul / Ümraniye / Finanskent Mah.","https://www.hepsiemlak.com/emlak-ofisi/nova-gayrimenkul-13567","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Nova Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/80253-986","13","48.000","22-02-2026","Kiralık Daire","1 +
                          1","55 m²","35
                        Yaşında","Ara Kat","Kadıköy’ün Merkezinde Bahariyede 1+1 Eşyalı Faturalar Dahil Taşınmaya Hazır Daire","İstanbul / Kadıköy / Osmanağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-tasdelen-kiralik/daire/54389-2836","27","31.000","28-02-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","4. Kat","Çekmeöy Taşdelen Merkez Açık Otoparklı Kiralık 2+1 Hazır Daire","İstanbul / Çekmeköy / Taşdelen Mah.","https://www.hepsiemlak.com/emlak-ofisi/rookz-trend-54389/cihat-emrullah-simsek-1020805","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Rookz Trend","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/35882-19250","31","110.000","23-02-2026","Kiralık Daire","3 +
                          1","147 m²","16
                        Yaşında","2. Kat","Ataşehir Kent Plus Finans Merkezinin Yanında 3+1","İstanbul / Ataşehir / Barbaros Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/93181-6072","10","30.000","22-02-2026","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","Bahçe Katı","Metroya Yakın 1+1  Kiralık Bahçe Katı","İstanbul / Üsküdar / Bulgurlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/en-uygun-emlak-93181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","En Uygun Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-kuloglu-kiralik/daire/117700-466","10","37.000","21-02-2026","Kiralık Daire","1 +
                          1","70 m²","55
                        Yaşında","4. Kat","Cihangir Kuloğlu Mahallesinde Tarihi Binada 1.Kat Giriş Kat 2+1 Full Eşyalı  Daire.","İstanbul / Beyoğlu / Kuloğlu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-esentepe-kiralik/daire/33600-50101","34","75.000","16-02-2026","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","1. Kat","Kiralık Esentepe Yeni Binada Modern  Eşyalı Tertemiz 1+1 Daire","İstanbul / Şişli / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/art-emlak-real-estate-33600/belin-pardo-geron-2821490","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Art Emlak / Real Estate","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/istanbul-esenyurt-guzelyurt-kiralik/daire/76885-675","25","20.000","19-02-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","Çatı Katı","Güzelyurt Metrobüs 3 Dakika. 2+1 Çatı Katı Ferah Daire Aileye","İstanbul / Esenyurt / Güzelyurt Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-izzet-pasa-kiralik/daire/120627-280","25","30.000","25-02-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","6. Kat","İzzetpaşada / Yeni Bina / 2+1 / Balkon / Asansör / Ayrı Mutfak","İstanbul / Şişli / İzzet Paşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-hamidiye-kiralik/daire/30608-5403","25","22.000","08-03-2026","Kiralık Daire","2 +
                          1","110 m²","11
                        Yaşında","Bahçe Katı","Geniş Kullanımlı Bahçeli 2+1 Daire","İstanbul / Çekmeköy / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-cekmekoy-mimar-sinan-temsilciligi-30608","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","Turyap Çekmeköy Mimar Sinan Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/17032-764","19","85.000","28-02-2026","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","3. Kat","Ev'yap'ta Bahçelievler Ömür Plaza Yakını 3+1 Sıfır 120 M2 Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-merkezefendi-kiralik/daire/91261-1001","19","50.000","26-02-2026","Kiralık Daire","3 +
                          1","110 m²","31
                        Yaşında","18. Kat","Tercüman Sitesinde 3+1 Kiralık Boş Daire","İstanbul / Zeytinburnu / Merkezefendi Mah.","https://www.hepsiemlak.com/emlak-ofisi/inter-house-emlak-91261","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/2/1/9/0/2681413f-b60d-4961-a768-4727f4f68d1f.jpg","","","İnter House Emlak",""
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/6334-30289","19","30.000","17-02-2026","Kiralık Daire","2 +
                          1","115 m²","Sıfır Bina","3. Kat","Petek'ten Beygah Pazarı Yanında Kiralık 2+1 Sıfır Daire","İstanbul / Esenyurt / Piri Reis Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/161973-48","13","33.000","27-01-2026","Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","3. Kat","Mecidiyeköy Metroya 5dk Eşyalı Temiz 2+1","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/mrt-yatirim-emlak-danismanligi-161973","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","[object Object]","Hepsiemlak’ta Yeni Üye","Mrt Yatırım & Emlak Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
