"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","wp-btn","he-icon href","text-ellipsis","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/6738-20494","9","61.000","24-01-2026","Kiralık Daire","2 +
                          1","98 m²","Sıfır Bina","4. Kat","360 Marine Kiralık Önü Açık 2+1 Rezidans Daire","İstanbul / Tuzla / İstasyon Mah.","https://www.hepsiemlak.com/emlak-ofisi/era-joy-6738","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Era Joy"
"https://www.hepsiemlak.com/istanbul-kartal-orhantepe-kiralik/daire/42003-7200","34","34.000","25-01-2026","Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","Giriş Katı","Dragos Nergiz Sokakta Kiralık 2+1 Daire....","İstanbul / Kartal / Orhantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-gold-42003","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Gold"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-kazlicesme-kiralik/daire/7204-27736","40","235.000","30-01-2026","Kiralık Daire","4 +
                          1","280 m²","6
                        Yaşında","6. Kat","Büyükyalı'da Kiralık Full Deniz Manzaralı 4+1 Köşe Daire","İstanbul / Zeytinburnu / Kazlıçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204/cenk-sungur-7204","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Müjde"
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/61168-9940","40","112.000","02-01-2026","Kiralık Daire","3 +
                          1","212 m²","13
                        Yaşında","21 ve üzeri","Varyap Merıdıan E Blok 31. Katta Kıralık 3+1 Konut Daıresı","İstanbul / Ataşehir / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-city-61168","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Cıty"
"https://www.hepsiemlak.com/istanbul-basaksehir-basak-kiralik/daire/165153-71","20","26.500","06-01-2026","Kiralık Daire","2 +
                          1","75 m²","26
                        Yaşında","4. Kat","Başakşehir Göçmen Konutları * Eşyalı * Kiralık 2+1 Daire","İstanbul / Başakşehir / Başak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-sariyer-maden-kiralik/daire/165077-6","32","73.000","06-02-2026","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","1. Kat","Sarıyer Madende Koç Üni'ye Yakın Kiralık Sıfır 2+1 Dubleks Daire","İstanbul / Sarıyer / Maden Mah.","https://www.hepsiemlak.com/emlak-ofisi/epa-elit-gayrimenkul-165077","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Epa Elit Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-mevlana-kiralik/daire/165104-28","26","96.000","09-01-2026","Kiralık Daire","4 +
                          1","196 m²","6
                        Yaşında","8. Kat","Avrupa Konutları Tem2 Kiralık 4+1 Daire","İstanbul / Gaziosmanpaşa / Mevlana Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/129689-773","24","65.000","11-02-2026","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","3. Kat","Vadistanbul Avangart Sitesi Büyük Tip Eşyalı Kiralık 1+1 Daire","İstanbul / Sarıyer / Ayazağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-ferah-kiralik/daire/41676-1","24","26.000","23-01-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","2. Kat","Üsküdar Ferah Mah. Ana Cadde Üzeri Kiralık 2+1 Daire","İstanbul / Üsküdar / Ferah Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-basaksehir-kayabasi-kiralik/residence/692254-1108","35","50.000","23-12-2025","Kiralık Residence","2 +
                          1","103 m²","1
                        Yaşında","9. Kat","Mavera Residence Kiralık 2+1 Daire Kapalı Mutfak Vadi Manzaralı","İstanbul / Başakşehir / Kayabaşı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-marmara-kiralik/daire/141995-109","20","75.000","02-01-2026","Kiralık Daire","3 +
                          1","170 m²","8
                        Yaşında","3. Kat","Deniz İstanbul Mercan Konakları Kiralık Büyük 3+1 Deniz Manzaralı Daire Apartment Sea View For Rent","İstanbul / Beylikdüzü / Marmara Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-kayabasi-kiralik/daire/69864-1743","40","35.000","23-12-2025","Kiralık Daire","2 +
                          1","69 m²","11
                        Yaşında","5. Kat","Kayaşehir 11. Bölgede Full Eşyalı Kiralık Daire 2 + 1","İstanbul / Başakşehir / Kayabaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/yuva-yatirim-emlak-ve-gayrimenkul-69864/elif-kindik-1331294","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Yuva Yatırım Emlak Ve Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/1120-2398","40","80.000","17-02-2026","Kiralık Daire","3 +
                          1","159 m²","Sıfır Bina","Bahçe Katı","Emlak Konut Çınarköy Evleri | Bahçeli | 3+1 | Hiç Oturulmamış","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/evin-emlak-1120","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Evin Emlak"
"https://www.hepsiemlak.com/istanbul-beyoglu-kuloglu-kiralik/daire/162069-91","20","45.000","03-03-2026","Kiralık Daire","2 +
                          1","80 m²","26
                        Yaşında","Yüksek Giriş","Cihangir'in Kalbinde, Eşyalı, 2+1 Şık Daire!","İstanbul / Beyoğlu / Kuloğlu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-mehmet-akif-kiralik/daire/126306-16","20","27.000","24-02-2026","Kiralık Daire","2 +
                          1","100 m²","26
                        Yaşında","2. Kat","Çekmeköy Akbirlik Sitesinde Kiralık 2+1 Daire","İstanbul / Çekmeköy / Mehmet Akif Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-kartal-soganlik-yeni-kiralik/daire/31610-11120","47","62.000","02-01-2026","Kiralık Daire","2 +
                          1","113 m²","16
                        Yaşında","12. Kat","İlkemcity Den Kentplus Residence De Full Eşyalı","İstanbul / Kartal / Soğanlık Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilkemcity-31610","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","İlkemcity"
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/72542-3979","37","95.000","02-03-2026","Kiralık Daire","3 +
                          1","140 m²","6
                        Yaşında","8. Kat","Atatürk Cadde'si Üzerinde Ön Cephede Genç Binada 107 M2 Net 3+1 Kiralık Daire !!!!!","İstanbul / Kadıköy / Sahrayı Cedit Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-2-72542/murat-vardan-3018357","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Müjde 2"
"https://www.hepsiemlak.com/istanbul-beykoz-soguksu-kiralik/daire/32039-8612","35","110.000","26-02-2026","Kiralık Daire","3 +
                          1","160 m²","15
                        Yaşında","2. Kat","Beykoz Paşa Garden Sitesi Deniz Ve Havuz Manzaralı Temiz Daire","İstanbul / Beykoz / Soğuksu Mah.","","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-armaganevler-kiralik/daire/159866-103","35","49.000","23-02-2026","Kiralık Daire","3 +
                          2","125 m²","Sıfır Bina","4. Kat","Armağanevler'de 3+2 Sıfır Binada 2 Balkon 1 Teraslı Cift Girişli","İstanbul / Ümraniye / Armağanevler Mah.","","","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/163714-31","29","65.000","19-02-2026","Kiralık Daire","3 +
                          1","125 m²","Sıfır Bina","2. Kat","'concept Gayrimenkul' İstasyon Mahallesi Kiralık 3+1 Daire","İstanbul / Tuzla / İstasyon Mah.","https://www.hepsiemlak.com/emlak-ofisi/concept-gayrimenkul-danismanlik-163714","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Concept Gayrimenkul Danışmanlık"
"https://www.hepsiemlak.com/istanbul-eyupsultan-mithatpasa-kiralik/daire/163640-8","24","36.000","18-02-2026","Kiralık Daire","1 +
                          1","50 m²","2
                        Yaşında","2. Kat","Porto Emlak - Merkez Kemerburgaz Sitesinde Yol Cephe Ara Kat","İstanbul / Eyüpsultan / Mithatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/porto-real-estate-163640","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Porto Real Estate"
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/77474-2609","43","31.000","07-01-2026","Kiralık Daire","2 +
                          1","110 m²","27
                        Yaşında","Bahçe Katı","Tuzla İstasyonda Havuzlu Eşyalı Müstakil Bahçeli Naci Avcı Dan","İstanbul / Tuzla / İstasyon Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/123475-894","45","65.000","07-01-2026","Kiralık Daire","2 +
                          1","91 m²","9
                        Yaşında","12. Kat","Ataşehir Atatürk Mahallesi Trendist Sitesi 2+1 Kiralık Daire Boş","İstanbul / Ataşehir / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/restate-partner-123475","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Restate Partner"
"https://www.hepsiemlak.com/istanbul-silivri-mimar-sinan-kiralik/daire/89224-39","40","19.500","12-02-2026","Kiralık Daire","1 +
                          1","55 m²","1
                        Yaşında","Ara Kat","Silivri Boş Lüks 1+1 Corner Busıness By","İstanbul / Silivri / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/ra-gayrimenkul-89224/yasin-astan-1766563","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Ra Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sancaktepe-eyup-sultan-kiralik/daire/6181-23915","34","45.000","27-02-2026","Kiralık Daire","2 +
                          1","118 m²","8
                        Yaşında","8. Kat","Sancaktepe'de Site İçerisinde Geniş Kiralık 2+1 Daire","İstanbul / Sancaktepe / Eyüp Sultan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Beta"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/66846-1582","41","65.000","13-01-2026","Kiralık Daire","3 +
                          1","130 m²","30
                        Yaşında","3. Kat","Ferah Sokakta Merkezi Lokasyonda Temiz 3+1 Kiralık","İstanbul / Şişli / Teşvikiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-13190","43","18.100","04-03-2026","Kiralık Daire","2 +
                          1","80 m²","29
                        Yaşında","Bahçe Katı","2+1,   Öğrenci - Bekara,  Aile,   4.Levent Metroya(m2)  Yürüme 15dk,","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Adige İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/3447-21987","56","47.950","10-02-2026","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","2. Kat","Directten Geniş M2,Çift Balkonlu, Ultra Geniş, Merkezi Konum 3+1","İstanbul / Maltepe / İdealtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Direct Realty"
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/21144-10085","22","25.000","02-02-2026","Kiralık Daire","2 +
                          1","65 m²","35
                        Yaşında","5. Kat","Tek Yetkili Evsa. Tülin Caddes''de Kapalı Mutfak Adalar Manzaralı Balkon 2+1","İstanbul / Maltepe / Zümrütevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/evsa-gayrimenkul-real-estate-agents-21144","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Evsa Gayrimenkul-real Estate Agents"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/residence/69537-102663","26","60.000","24-02-2026","Kiralık Residence","1 +
                          1","90 m²","10
                        Yaşında","8. Kat","Maslak 1453 Sitesinde 1+1 Kiralık Daire Boş ***orman Manzaralı***","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb"
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/116539-162","22","25.000","10-12-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","10. Kat","Beylikdüzü Papatya-3 Residance Eşyalı 1+1 Kiralık Daire","İstanbul / Esenyurt / Piri Reis Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/43996-28332","26","26.000","05-03-2026","Kiralık Daire","1 +
                          1","65 m²","8
                        Yaşında","1. Kat","Eşyalı - Arakat - Asansörlü - Otobüslere 5 Dk Yürüme Mesafe","İstanbul / Kağıthane / Şirintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/furkan-can-cigrikci-3216981","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Koyuyeşil Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/1678-979","14","45.000","05-03-2026","Kiralık Daire","2 +
                          1","95 m²","20
                        Yaşında","4. Kat","Metro Okullar Yakin Eşyalı Kiralık Daire Öğrenci Aile Bekara Uygun Site İçerisinde Kağıthane 30.000","İstanbul / Kağıthane / Talatpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-yildiz-kiralik/daire/123077-626","19","90.000","21-12-2025","Kiralık Daire","2 +
                          1","100 m²","21
                        Yaşında","4. Kat","Çırağanda Boğaz Manzaralı 2+1 Full Eşyalı Sahile Yakın","İstanbul / Beşiktaş / Yıldız Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/55671-776","9","41.000","19-02-2026","Kiralık Daire","1 +
                          1","55 m²","60
                        Yaşında","2. Kat","Paksoy'dan Cihangir Caddesi Üzerinde 1+1 Eşyasız Kombili Kiralık Daire","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/7652-190352","24","95.000","05-01-2026","Kiralık Daire","3 +
                          1","125 m²","3
                        Yaşında","3. Kat","Caddebostan'da Bağdat Cad. Yakın 125 M2 Yeni Binada Lüks Daire","İstanbul / Kadıköy / Erenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/aktuel-bagdat-7652/cenk-akmanoglu-7652","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Aktüel Bağdat"
"https://www.hepsiemlak.com/istanbul-besiktas-balmumcu-kiralik/villa/6522-2555","24","200.000","15-02-2026","Kiralık Villa","5 +
                          2","470 m²","32
                        Yaşında","","Ortaköy Mediko Sitesinde Teraslı Bahçeli  Villa","İstanbul / Beşiktaş / Balmumcu Mah.","https://www.hepsiemlak.com/emlak-ofisi/koru-emlak-6522","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Koru Emlak"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/1361-17668","13","39.000","06-03-2026","Kiralık Daire","1 +
                          1","70 m²","50
                        Yaşında","Yüksek Giriş","Konut Realty | Gümüşsuyu'nda Bakımlı, 70 M², 1+1 Kiralık Daire","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/156312-112","8","13.000","08-03-2026","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","Yüksek Giriş","Yeşılkent'te Nazım Hikmet Bulv. 2dk 15.000tl Yüksek Giriş","İstanbul / Esenyurt / Yeşilkent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/45748-7715","29","48.000","02-01-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","5. Kat","Şişli Nef25 Flats Resıdence Da Full Eşyalı Avantajlı Fırsat 2+1","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-levent-45748","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Turyap Levent"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/123349-157","26","25.000","06-03-2026","Kiralık Daire","Stüdyo","18 m²","45
                        Yaşında","Giriş Katı","Art Emlak'tan Baharye Cad.De Ofis - Daire , Wc'li , Klimalı , Temiz ,  Boş , Konut Veya İşyeri Olur","İstanbul / Kadıköy / Caferağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-katip-mustafa-celebi-kiralik/daire/117700-353","18","39.000","21-02-2026","Kiralık Daire","1 +
                          1","70 m²","50
                        Yaşında","1. Kat","Beyoğlu Cihangir Katip Mustafa Çelebide 2.Kat Tüketimler İçinde 1+1 Full Eşyalı Daire.","İstanbul / Beyoğlu / Katip Mustafa Çelebi Mah.","","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/6231-16336","8","100.000","23-02-2026","Kiralık Daire","3 +
                          1","150 m²","31
                        Yaşında","4. Kat","Ulus'ta Açık Cepheli Mobilyalı Kiralık Ara Kat","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/space-istanbul-gayrimenkul-6231/irem-behar-524389","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/6/0/0/c1af0d37-bffe-4f0f-b732-0b6ea8d7a667.jpg","Whatsapp","","","Space İstanbul Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-beykoz-acarlar-kiralik/daire/104751-242","34","135.000","22-12-2025","Kiralık Daire","3 +
                          2","275 m²","16
                        Yaşında","Çatı Katı","Elite'den Sitede Boğaz Manzaralı Eşyalı Çatı Dubleksi","İstanbul / Beykoz / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/elite-gayrimenkul-104751","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/1/8/3/0/2/2/68c061f6-b272-44c6-ae6f-f68dc321d74b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/5/7/4/0/1/c993034c-8efa-4241-bb2a-097813c09055.jpg","Whatsapp","","","Elite Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-bakirkoy-sakizagaci-kiralik/daire/26982-716","26","70.000","12-02-2026","Kiralık Daire","4 +
                          1","150 m²","35
                        Yaşında","1. Kat","Bakırköy Sahilde 4 + 1 Deniz Manzaralı Full Eşyalı Daire","İstanbul / Bakırköy / Sakızağacı Mah.","https://www.hepsiemlak.com/emlak-ofisi/bulent-isik-gayrimenkul-26982","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Bülent Işık Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/138031-1164","18","72.000","05-02-2026","Kiralık Daire","1 +
                          1","82 m²","6
                        Yaşında","5. Kat","Maslak 1453te Full Eşyalı Kiralık 1+1 | Taşınmaya Hazır","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/promes-gayrimenkul-ve-danismanlik-138031","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Promes Gayrimenkul Ve Danışmanlık"
"https://www.hepsiemlak.com/istanbul-sisli-harbiye-kiralik/residence/136797-489","15","140.000","23-02-2026","Kiralık Residence","1 +
                          1","122 m²","30
                        Yaşında","21 ve üzeri","The Rıtz Carlon Istanbul 1+1 Eşyalı Kiralık - Ready To Move In","İstanbul / Şişli / Harbiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/ustanbul-property-136797/emrah-tuncil-3725797","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Whatsapp","","","Ustanbul Property"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/138067-235","29","60.000","02-02-2026","Kiralık Daire","2 +
                          1","120 m²","35
                        Yaşında","2. Kat","Talatpaşa Caddesi Üzerinde Full Eşyalı Kiralık 110m2 2+1 Daire","İstanbul / Kağıthane / Ortabayır Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-ataturk-kiralik/daire/153998-17","26","23.000","06-02-2026","Kiralık Daire","2 +
                          1","115 m²","11
                        Yaşında","3. Kat","Ara Kat Daire","İstanbul / Sancaktepe / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
